Name,Self CPU Time (μs),CPU Time (μs),Self CUDA Time (μs),CUDA Time (μs),Count
ProfilerStep*,156.17600000000016,1970.09,0,0,1
aten::item,1.5060000000000002,1.8440000000000225,0,0,1
aten::_local_scalar_dense,0.3380000000000223,0.3380000000000223,0,0,1
enumerate(DataLoader)#_SingleProcessDataLoaderIter.__next__,261.5479999999999,425.346,0,0,1
aten::select,6.652999999999992,7.201999999999998,0,0,1
aten::as_strided,0.5490000000000066,0.5490000000000066,0,0,1
aten::select,1.8530000000000086,2.1310000000000286,0,0,1
aten::as_strided,0.27800000000002,0.27800000000002,0,0,1
aten::select,1.2729999999999677,1.59699999999998,0,0,1
aten::as_strided,0.3240000000000123,0.3240000000000123,0,0,1
aten::select,0.9320000000000164,1.0910000000000082,0,0,1
aten::as_strided,0.15899999999999181,0.15899999999999181,0,0,1
aten::select,1.0509999999999877,1.2350000000000136,0,0,1
aten::as_strided,0.18400000000002592,0.18400000000002592,0,0,1
aten::select,1.4259999999999877,1.5529999999999973,0,0,1
aten::as_strided,0.12700000000000955,0.12700000000000955,0,0,1
aten::select,0.9950000000000045,1.2490000000000236,0,0,1
aten::as_strided,0.2540000000000191,0.2540000000000191,0,0,1
aten::select,1.4109999999999445,1.8179999999999836,0,0,1
aten::as_strided,0.4070000000000391,0.4070000000000391,0,0,1
aten::select,1.0330000000000723,1.2030000000000314,0,0,1
aten::as_strided,0.16999999999995907,0.16999999999995907,0,0,1
aten::select,1.4010000000000105,1.5559999999999832,0,0,1
aten::as_strided,0.15499999999997272,0.15499999999997272,0,0,1
aten::select,0.9030000000000769,1.1400000000000432,0,0,1
aten::as_strided,0.23699999999996635,0.23699999999996635,0,0,1
aten::select,11.840999999999951,12.19199999999995,0,0,1
aten::as_strided,0.3509999999999991,0.3509999999999991,0,0,1
aten::select,1.4500000000000455,1.7970000000000255,0,0,1
aten::as_strided,0.34699999999998,0.34699999999998,0,0,1
aten::select,1.113999999999976,1.3109999999999786,0,0,1
aten::as_strided,0.19700000000000273,0.19700000000000273,0,0,1
aten::select,0.9859999999999332,1.287999999999954,0,0,1
aten::as_strided,0.3020000000000209,0.3020000000000209,0,0,1
aten::select,1.5190000000000623,1.7410000000000423,0,0,1
aten::as_strided,0.22199999999998,0.22199999999998,0,0,1
aten::select,1.0109999999999673,1.2269999999999754,0,0,1
aten::as_strided,0.21600000000000819,0.21600000000000819,0,0,1
aten::select,0.8799999999999386,1.0419999999999732,0,0,1
aten::as_strided,0.16200000000003456,0.16200000000003456,0,0,1
aten::select,1.0080000000000382,1.2320000000000277,0,0,1
aten::as_strided,0.22399999999998954,0.22399999999998954,0,0,1
aten::select,0.9590000000000032,1.2139999999999986,0,0,1
aten::as_strided,0.25499999999999545,0.25499999999999545,0,0,1
aten::select,1.2000000000000455,1.4250000000000114,0,0,1
aten::as_strided,0.2249999999999659,0.2249999999999659,0,0,1
aten::select,1.0100000000000477,1.2150000000000318,0,0,1
aten::as_strided,0.20499999999998408,0.20499999999998408,0,0,1
aten::select,1.288000000000011,1.5579999999999927,0,0,1
aten::as_strided,0.2699999999999818,0.2699999999999818,0,0,1
aten::select,1.1580000000000155,1.4039999999999964,0,0,1
aten::as_strided,0.2459999999999809,0.2459999999999809,0,0,1
aten::select,1.1749999999999545,1.468999999999994,0,0,1
aten::as_strided,0.29400000000003956,0.29400000000003956,0,0,1
aten::select,1.0190000000000055,1.2789999999999964,0,0,1
