Name,Self CPU Time (μs),CPU Time (μs),Self CUDA Time (μs),CUDA Time (μs),Count
ProfilerStep*,289.0839999999989,3610.5559999999996,0,0,1
aten::item,2.20900000000006,3.1100000000000136,0,0,1
aten::_local_scalar_dense,0.9009999999999536,0.9009999999999536,0,0,1
enumerate(DataLoader)#_SingleProcessDataLoaderIter.__next__,338.99800000000056,540.629,0,0,1
aten::select,16.11500000000001,17.355999999999995,0,0,1
aten::as_strided,1.2409999999999854,1.2409999999999854,0,0,1
aten::select,1.438000000000045,1.7360000000000468,0,0,1
aten::as_strided,0.2980000000000018,0.2980000000000018,0,0,1
aten::select,1.8220000000000027,2.158999999999992,0,0,1
aten::as_strided,0.3369999999999891,0.3369999999999891,0,0,1
aten::select,0.9680000000000177,1.1340000000000146,0,0,1
aten::as_strided,0.16599999999999682,0.16599999999999682,0,0,1
aten::select,1.1449999999999818,1.3129999999999882,0,0,1
aten::as_strided,0.16800000000000637,0.16800000000000637,0,0,1
aten::select,0.8980000000000246,1.038000000000011,0,0,1
aten::as_strided,0.13999999999998636,0.13999999999998636,0,0,1
aten::select,1.1190000000000282,1.3210000000000264,0,0,1
aten::as_strided,0.20199999999999818,0.20199999999999818,0,0,1
aten::select,1.768000000000029,2.0500000000000114,0,0,1
aten::as_strided,0.28199999999998226,0.28199999999998226,0,0,1
aten::select,1.160000000000025,1.4519999999999982,0,0,1
aten::as_strided,0.29199999999997317,0.29199999999997317,0,0,1
aten::select,0.9370000000000118,1.1820000000000164,0,0,1
aten::as_strided,0.24500000000000455,0.24500000000000455,0,0,1
aten::select,1.0399999999999636,1.3449999999999704,0,0,1
aten::as_strided,0.3050000000000068,0.3050000000000068,0,0,1
aten::select,0.98599999999999,1.228999999999985,0,0,1
aten::as_strided,0.242999999999995,0.242999999999995,0,0,1
aten::select,1.297999999999945,1.6329999999999814,0,0,1
aten::as_strided,0.3350000000000364,0.3350000000000364,0,0,1
aten::select,0.9219999999999686,1.5739999999999554,0,0,1
aten::as_strided,0.6519999999999868,0.6519999999999868,0,0,1
aten::select,1.0789999999999509,1.3379999999999654,0,0,1
aten::as_strided,0.25900000000001455,0.25900000000001455,0,0,1
aten::select,1.0690000000000737,1.379000000000019,0,0,1
aten::as_strided,0.30999999999994543,0.30999999999994543,0,0,1
aten::select,1.5499999999998408,1.835999999999899,0,0,1
aten::as_strided,0.2860000000000582,0.2860000000000582,0,0,1
aten::select,1.1399999999999864,1.4180000000000064,0,0,1
aten::as_strided,0.27800000000002,0.27800000000002,0,0,1
aten::select,1.2110000000000127,1.5499999999999545,0,0,1
aten::as_strided,0.3389999999999418,0.3389999999999418,0,0,1
aten::select,1.259999999999991,1.6090000000000373,0,0,1
aten::as_strided,0.3490000000000464,0.3490000000000464,0,0,1
aten::select,1.1440000000000055,1.3659999999999854,0,0,1
aten::as_strided,0.22199999999998,0.22199999999998,0,0,1
aten::select,1.1840000000000828,1.4750000000000227,0,0,1
aten::as_strided,0.29099999999994,0.29099999999994,0,0,1
aten::select,1.2269999999999754,1.461999999999989,0,0,1
aten::as_strided,0.23500000000001364,0.23500000000001364,0,0,1
aten::select,1.0330000000000155,1.3559999999999945,0,0,1
aten::as_strided,0.3229999999999791,0.3229999999999791,0,0,1
aten::select,1.1839999999998554,1.405999999999949,0,0,1
aten::as_strided,0.22200000000009368,0.22200000000009368,0,0,1
aten::select,1.08500000000015,1.3770000000000664,0,0,1
aten::as_strided,0.2919999999999163,0.2919999999999163,0,0,1
aten::select,1.2210000000000036,1.413000000000011,0,0,1
aten::as_strided,0.19200000000000728,0.19200000000000728,0,0,1
aten::select,1.0810000000000173,1.3360000000000127,0,0,1
aten::as_strided,0.25499999999999545,0.25499999999999545,0,0,1
aten::select,1.2999999999999545,1.5709999999999127,0,0,1
aten::as_strided,0.27099999999995816,0.27099999999995816,0,0,1
aten::select,1.1010000000001128,1.5550000000000637,0,0,1
aten::as_strided,0.4539999999999509,0.4539999999999509,0,0,1
aten::select,1.4529999999999745,1.6960000000000264,0,0,1
aten::as_strided,0.24300000000005184,0.24300000000005184,0,0,1
aten::select,1.1359999999998536,1.4839999999999236,0,0,1
aten::as_strided,0.34800000000007003,0.34800000000007003,0,0,1
aten::select,1.1690000000000964,1.3400000000000318,0,0,1
aten::as_strided,0.17099999999993543,0.17099999999993543,0,0,1
aten::select,1.0349999999999682,1.370999999999981,0,0,1
aten::as_strided,0.33600000000001273,0.33600000000001273,0,0,1
aten::select,1.0439999999999827,1.2409999999999854,0,0,1
aten::as_strided,0.19700000000000273,0.19700000000000273,0,0,1
aten::select,1.0699999999999363,1.322999999999979,0,0,1
aten::as_strided,0.25300000000004275,0.25300000000004275,0,0,1
aten::select,1.0119999999999436,1.1809999999999263,0,0,1
aten::as_strided,0.16899999999998272,0.16899999999998272,0,0,1
aten::select,0.9690000000000509,1.3079999999999927,0,0,1
aten::as_strided,0.3389999999999418,0.3389999999999418,0,0,1
aten::select,1.1469999999999345,1.3439999999999372,0,0,1
aten::as_strided,0.19700000000000273,0.19700000000000273,0,0,1
aten::select,1.0970000000000937,1.3400000000000318,0,0,1
aten::as_strided,0.24299999999993815,0.24299999999993815,0,0,1
aten::select,1.2410000000000991,1.7280000000000655,0,0,1
aten::as_strided,0.48699999999996635,0.48699999999996635,0,0,1
aten::select,1.0710000000000264,1.3319999999999936,0,0,1
aten::as_strided,0.26099999999996726,0.26099999999996726,0,0,1
aten::select,1.8559999999999945,2.1100000000000136,0,0,1
aten::as_strided,0.2540000000000191,0.2540000000000191,0,0,1
aten::select,1.0790000000000646,1.538000000000011,0,0,1
aten::as_strided,0.45899999999994634,0.45899999999994634,0,0,1
aten::select,1.4480000000000928,1.68100000000004,0,0,1
aten::as_strided,0.23299999999994725,0.23299999999994725,0,0,1
aten::select,1.08199999999988,1.4779999999999518,0,0,1
aten::as_strided,0.39600000000007185,0.39600000000007185,0,0,1
aten::select,1.2899999999999636,1.599999999999909,0,0,1
aten::as_strided,0.30999999999994543,0.30999999999994543,0,0,1
aten::select,1.1980000000000928,1.6030000000000655,0,0,1
aten::as_strided,0.4049999999999727,0.4049999999999727,0,0,1
aten::select,1.1069999999998572,1.4119999999999209,0,0,1
aten::as_strided,0.30500000000006366,0.30500000000006366,0,0,1
aten::select,1.54200000000003,1.856999999999971,0,0,1
aten::as_strided,0.3149999999999409,0.3149999999999409,0,0,1
aten::select,1.1259999999999764,1.6730000000000018,0,0,1
aten::as_strided,0.5470000000000255,0.5470000000000255,0,0,1
aten::select,1.0500000000000682,1.3490000000000464,0,0,1
aten::as_strided,0.29899999999997817,0.29899999999997817,0,0,1
aten::select,1.1649999999999636,1.4470000000000027,0,0,1
aten::as_strided,0.2820000000000391,0.2820000000000391,0,0,1
aten::select,1.150000000000091,1.3870000000000573,0,0,1
aten::as_strided,0.23699999999996635,0.23699999999996635,0,0,1
aten::select,1.4750000000000227,1.7999999999999545,0,0,1
aten::as_strided,0.3249999999999318,0.3249999999999318,0,0,1
aten::select,1.322999999999979,1.606999999999971,0,0,1
aten::as_strided,0.2839999999999918,0.2839999999999918,0,0,1
aten::select,1.2450000000000045,1.51400000000001,0,0,1
aten::as_strided,0.26900000000000546,0.26900000000000546,0,0,1
aten::select,1.0669999999998936,1.3859999999999673,0,0,1
aten::as_strided,0.31900000000007367,0.31900000000007367,0,0,1
aten::select,1.1349999999998772,1.5359999999999445,0,0,1
aten::as_strided,0.4010000000000673,0.4010000000000673,0,0,1
aten::select,1.2339999999999236,1.4379999999999882,0,0,1
aten::as_strided,0.20400000000006457,0.20400000000006457,0,0,1
aten::select,1.1159999999998718,1.42999999999995,0,0,1
aten::as_strided,0.3140000000000782,0.3140000000000782,0,0,1
aten::select,1.11099999999999,1.4099999999999682,0,0,1
aten::as_strided,0.29899999999997817,0.29899999999997817,0,0,1
aten::select,1.400000000000091,1.9360000000000355,0,0,1
aten::as_strided,0.5359999999999445,0.5359999999999445,0,0,1
aten::select,1.2959999999999354,1.5109999999999673,0,0,1
aten::as_strided,0.21500000000003183,0.21500000000003183,0,0,1
aten::stack,13.65099999999984,40.61399999999992,0,0,1
aten::cat,25.422000000000025,25.422000000000025,0,0,1
aten::view,1.5410000000000537,1.5410000000000537,0,0,1
aten::stack,12.189000000000533,49.65700000000004,0,0,1
aten::unsqueeze,1.2579999999999245,1.7129999999999654,0,0,1
aten::as_strided,0.4550000000000409,0.4550000000000409,0,0,1
aten::unsqueeze,0.6739999999999782,1.3540000000000418,0,0,1
aten::as_strided,0.6800000000000637,0.6800000000000637,0,0,1
aten::unsqueeze,0.8980000000000246,1.4569999999999936,0,0,1
aten::as_strided,0.5589999999999691,0.5589999999999691,0,0,1
aten::unsqueeze,0.6830000000001064,1.4260000000000446,0,0,1
aten::as_strided,0.7429999999999382,0.7429999999999382,0,0,1
aten::unsqueeze,0.7219999999998663,0.9799999999999045,0,0,1
aten::as_strided,0.2580000000000382,0.2580000000000382,0,0,1
aten::unsqueeze,0.7439999999999145,0.9489999999999554,0,0,1
aten::as_strided,0.20500000000004093,0.20500000000004093,0,0,1
aten::unsqueeze,0.4919999999999618,0.6949999999999363,0,0,1
aten::as_strided,0.20299999999997453,0.20299999999997453,0,0,1
aten::unsqueeze,0.6200000000000045,0.9950000000000045,0,0,1
aten::as_strided,0.375,0.375,0,0,1
aten::unsqueeze,0.5170000000000528,0.7100000000000364,0,0,1
aten::as_strided,0.19299999999998363,0.19299999999998363,0,0,1
aten::unsqueeze,1.0610000000000355,1.608000000000061,0,0,1
aten::as_strided,0.5470000000000255,0.5470000000000255,0,0,1
aten::unsqueeze,0.5919999999999845,0.9819999999999709,0,0,1
aten::as_strided,0.38999999999998636,0.38999999999998636,0,0,1
aten::unsqueeze,0.8360000000000127,1.1159999999999854,0,0,1
aten::as_strided,0.2799999999999727,0.2799999999999727,0,0,1
aten::unsqueeze,0.8909999999999627,1.4470000000000027,0,0,1
aten::as_strided,0.55600000000004,0.55600000000004,0,0,1
aten::unsqueeze,0.5559999999999263,0.9139999999999873,0,0,1
aten::as_strided,0.35800000000006094,0.35800000000006094,0,0,1
aten::unsqueeze,0.5280000000001337,1.12600000000009,0,0,1
aten::as_strided,0.5979999999999563,0.5979999999999563,0,0,1
aten::unsqueeze,0.8079999999999927,1.0339999999999918,0,0,1
aten::as_strided,0.2259999999999991,0.2259999999999991,0,0,1
aten::unsqueeze,0.6179999999999382,1.0839999999999463,0,0,1
aten::as_strided,0.4660000000000082,0.4660000000000082,0,0,1
aten::unsqueeze,0.6910000000000309,1.0960000000000036,0,0,1
aten::as_strided,0.4049999999999727,0.4049999999999727,0,0,1
aten::unsqueeze,0.5309999999999491,0.7899999999999636,0,0,1
aten::as_strided,0.25900000000001455,0.25900000000001455,0,0,1
aten::unsqueeze,0.710999999999899,0.9779999999999518,0,0,1
aten::as_strided,0.26700000000005275,0.26700000000005275,0,0,1
aten::unsqueeze,0.5249999999998636,0.9699999999999136,0,0,1
aten::as_strided,0.44500000000005,0.44500000000005,0,0,1
aten::unsqueeze,0.5670000000000073,1.1459999999999582,0,0,1
aten::as_strided,0.5789999999999509,0.5789999999999509,0,0,1
aten::unsqueeze,0.9529999999999745,1.294999999999959,0,0,1
aten::as_strided,0.34199999999998454,0.34199999999998454,0,0,1
aten::unsqueeze,0.5430000000000064,0.9099999999999682,0,0,1
aten::as_strided,0.3669999999999618,0.3669999999999618,0,0,1
aten::unsqueeze,0.613999999999919,0.960999999999899,0,0,1
aten::as_strided,0.34699999999998,0.34699999999998,0,0,1
aten::unsqueeze,0.9669999999999845,1.2000000000000455,0,0,1
aten::as_strided,0.23300000000006094,0.23300000000006094,0,0,1
aten::unsqueeze,0.5589999999999691,0.79200000000003,0,0,1
aten::as_strided,0.23300000000006094,0.23300000000006094,0,0,1
aten::unsqueeze,0.5389999999999873,0.8809999999999718,0,0,1
aten::as_strided,0.34199999999998454,0.34199999999998454,0,0,1
aten::unsqueeze,0.5630000000001019,0.8740000000000236,0,0,1
aten::as_strided,0.3109999999999218,0.3109999999999218,0,0,1
aten::unsqueeze,0.7339999999999236,0.9499999999999318,0,0,1
aten::as_strided,0.21600000000000819,0.21600000000000819,0,0,1
aten::unsqueeze,0.6739999999999782,0.8999999999999773,0,0,1
aten::as_strided,0.2259999999999991,0.2259999999999991,0,0,1
aten::unsqueeze,0.8449999999999136,1.1879999999999882,0,0,1
aten::as_strided,0.3430000000000746,0.3430000000000746,0,0,1
aten::cat,2.9470000000000027,2.9470000000000027,0,0,1
aten::to,0.6270000000000664,0.6270000000000664,0,0,1
aten::to,0.07699999999999818,0.07699999999999818,0,0,1
stage_forward,211.35300000000007,435.78600000000006,0,0,1
aten::linear,3.561000000000149,55.253000000000156,0,0,1
aten::t,8.936999999999898,11.80600000000004,0,0,1
aten::transpose,1.9440000000001874,2.869000000000142,0,0,1
aten::as_strided,0.9249999999999545,0.9249999999999545,0,0,1
aten::addmm,29.728999999999814,39.88599999999997,0,0,1
aten::expand,1.9260000000001583,2.2940000000000964,0,0,1
aten::as_strided,0.36799999999993815,0.36799999999993815,0,0,1
aten::copy_,7.567000000000007,7.567000000000007,0,0,1
aten::resolve_conj,0.25299999999992906,0.25299999999992906,0,0,1
aten::resolve_conj,0.04300000000012005,0.04300000000012005,0,0,1
aten::relu,4.722999999999956,9.454999999999927,0,0,1
aten::clamp_min,4.731999999999971,4.731999999999971,0,0,1
aten::dropout,5.96300000000042,48.56899999999996,0,0,1
aten::empty_like,6.643999999999778,8.81399999999985,0,0,1
aten::empty_strided,2.1700000000000728,2.1700000000000728,0,0,1
aten::bernoulli_,13.973999999999933,13.973999999999933,0,0,1
aten::div_,8.720999999999776,14.642999999999802,0,0,1
aten::to,1.5499999999999545,5.9220000000000255,0,0,1
aten::_to_copy,2.464000000000169,4.372000000000071,0,0,1
aten::empty_strided,0.6199999999998909,0.6199999999998909,0,0,1
aten::copy_,1.288000000000011,1.288000000000011,0,0,1
aten::mul,5.1749999999999545,5.1749999999999545,0,0,1
aten::linear,1.7089999999998327,36.58699999999999,0,0,1
aten::t,1.8240000000000691,3.3700000000001182,0,0,1
aten::transpose,1.08400000000006,1.5460000000000491,0,0,1
aten::as_strided,0.4619999999999891,0.4619999999999891,0,0,1
aten::addmm,27.00200000000018,31.508000000000038,0,0,1
aten::expand,1.5139999999998963,2.0399999999999636,0,0,1
aten::as_strided,0.5260000000000673,0.5260000000000673,0,0,1
aten::copy_,2.3530000000000655,2.3530000000000655,0,0,1
aten::resolve_conj,0.07199999999988904,0.07199999999988904,0,0,1
aten::resolve_conj,0.04099999999993997,0.04099999999993997,0,0,1
aten::relu,2.32100000000014,4.2690000000000055,0,0,1
aten::clamp_min,1.9479999999998654,1.9479999999998654,0,0,1
aten::dropout,2.536000000000058,30.036000000000058,0,0,1
aten::empty_like,1.41599999999994,4.089999999999918,0,0,1
aten::empty_strided,2.673999999999978,2.673999999999978,0,0,1
aten::bernoulli_,11.354000000000042,11.354000000000042,0,0,1
aten::div_,3.7789999999999964,6.911000000000058,0,0,1
aten::to,0.5140000000001237,3.132000000000062,0,0,1
aten::_to_copy,1.3669999999997344,2.617999999999938,0,0,1
aten::empty_strided,0.6420000000000528,0.6420000000000528,0,0,1
aten::copy_,0.609000000000151,0.609000000000151,0,0,1
aten::mul,5.144999999999982,5.144999999999982,0,0,1
aten::linear,1.066000000000031,12.582999999999856,0,0,1
aten::t,1.4500000000000455,2.6849999999999454,0,0,1
aten::transpose,0.9069999999999254,1.2349999999999,0,0,1
aten::as_strided,0.32799999999997453,0.32799999999997453,0,0,1
aten::addmm,6.73700000000008,8.83199999999988,0,0,1
aten::expand,0.8810000000000855,1.13799999999992,0,0,1
aten::as_strided,0.25699999999983447,0.25699999999983447,0,0,1
aten::copy_,0.8579999999999472,0.8579999999999472,0,0,1
aten::resolve_conj,0.055000000000063665,0.055000000000063665,0,0,1
aten::resolve_conj,0.04399999999986903,0.04399999999986903,0,0,1
aten::cross_entropy_loss,3.8350000000000364,27.68100000000004,0,0,1
aten::log_softmax,2.911000000000058,13.875999999999976,0,0,1
aten::to,0.18100000000004002,0.18100000000004002,0,0,1
aten::_log_softmax,10.783999999999878,10.783999999999878,0,0,1
aten::nll_loss_nd,2.3530000000000655,9.970000000000027,0,0,1
aten::nll_loss,2.2380000000000564,7.616999999999962,0,0,1
aten::nll_loss_forward,5.378999999999905,5.378999999999905,0,0,1
stage_backward,361.3790000000008,2282.6710000000003,0,0,1
Optimizer.zero_grad#Adam.zero_grad,29.967999999999847,29.967999999999847,0,0,1
aten::ones_like,2.7619999999999436,8.027000000000044,0,0,1
aten::empty_like,2.34900000000016,4.551000000000158,0,0,1
aten::empty_strided,2.201999999999998,2.201999999999998,0,0,1
aten::fill_,0.7139999999999418,0.7139999999999418,0,0,1
autograd::engine::evaluate_function: NllLossBackward0,4.5779999999999745,633.011,0,0,1
NllLossBackward0,7.9939999999999145,628.433,0,0,1
aten::nll_loss_backward,619.9660000000001,620.4390000000001,0,0,1
aten::zero_,0.47299999999995634,0.47299999999995634,0,0,1
autograd::engine::evaluate_function: LogSoftmaxBackward0,2.3340000000002874,401.93600000000015,0,0,1
LogSoftmaxBackward0,3.4049999999997453,399.60199999999986,0,0,1
aten::_log_softmax_backward_data,396.1970000000001,396.1970000000001,0,0,1
autograd::engine::evaluate_function: AddmmBackward0,11.178999999999633,61.24400000000014,0,0,1
AddmmBackward0,8.014999999999873,35.0,0,0,1
aten::t,2.656000000000404,5.6460000000001855,0,0,1
